"","alpha.ini","beta.ini","a.ini","alpha.est","beta.est","a.est","iteration","nothing","convergence.code","min.value","tau.est","tau.reparam"
"1",-0.155608890578151,1.47490022331476,0.311365959740315,0.507680560789222,-1.02962882761847,0.0979742126778474,118,NA,0,1873.41182153799,-0.00506958983656713,-0.191321341104731
"2",-1.01426963228732,1.31832720432431,-0.519154930665521,0.529001139484067,-1.04811334803802,0.100269200440231,164,NA,0,1893.23560389885,-0.03666020943387,-0.227481569936236
"3",0.854870328679681,2.02731520403177,-0.536561907932351,0.501514263587561,-1.02682468269557,0.0990020122136092,138,NA,0,1891.05110242975,0.229763016781009,0.0420850247960008
"4",-0.029338963329792,2.72978735063225,0.978812894395606,0.495844316705566,-1.00505821408218,0.0990164539117753,150,NA,0,1913.5148318289,0.110249382197762,-0.0784834567049976
"5",0.130309605039656,1.72201996669173,-0.314025637181967,0.504843968332572,-0.974819997584477,0.0979750757705738,132,NA,0,1919.94702969858,0.0726168467528316,-0.113635443605621
"6",-1.36811965145171,1.74769410677254,0.0906201400293456,0.507012381991494,-1.04118163071055,0.0963435547190276,136,NA,0,1848.53870706932,-0.00646159906263237,-0.189601733298381
"7",-1.66685253381729,1.34300932567567,-0.299087366043943,0.501312112119849,-1.02272496395277,0.102022624535986,220,NA,0,1929.6095456643,-0.119264846158534,-0.31300819516503
"8",-0.485437804833055,1.19247808959335,0.320861955352088,0.502495489647701,-1.00285916151038,0.106531167051911,238,NA,0,1972.18307993943,-0.105005351262664,-0.307036322414207
"9",0.955566557124257,1.56189880985767,-0.0357907858862674,0.505797318150355,-1.00273143246171,0.101157864433064,100,NA,0,1916.05830839692,0.318332111113957,0.126434072700654
"10",0.693113349378109,1.8140233810991,-0.172615314465215,0.518561367854957,-1.0461053361593,0.0985755694254975,114,NA,0,1856.69987572967,0.192965017602822,0.00738362156004688
"11",1.26957189291716,2.80275539588183,0.459218733894651,0.481683350536682,-0.985551280439229,0.100128116750148,152,NA,0,1918.86095566659,0.285652535740191,0.0950498401203745
"12",-0.901423365809023,0.765952379442751,1.11342456671143,0.519550548849648,-1.05163630165536,0.105553692497134,316,NA,0,1919.46524169385,0.444105162633039,0.244378132900232
"13",0.0510900421068072,2.15497549436986,0.853078654632225,0.499190925702146,-0.973581176014765,0.097308376679834,176,NA,0,1908.16608107101,0.0972075386841076,-0.0883667340206682
"14",0.977124729193747,2.66957017220557,-0.826611545312706,0.490689079832217,-0.971019478000822,0.0919334909082936,128,NA,0,1850.41496500646,0.228899685684563,0.0538872035009776
"15",-0.639369960874319,1.71818779502064,0.154265402393052,0.496951822773669,-1.003154141591,0.0975150717734557,162,NA,0,1874.02970949323,0.0041606551292344,-0.180627360412906
"16",-2.24599455483258,-0.608287394046783,-0.846173543024628,0.483306386296259,-0.953524258370265,0.102115899942051,450,NA,0,1978.38794481611,0.219431347779164,0.0260218403285282
"17",-1.10092941764742,2.6802019868046,0.258918601225718,0.484757269195503,-1.02104051568907,0.101934593776354,142,NA,0,1905.38432898346,0.0390038777249977,-0.154423351957666
"18",-1.10092941764742,2.6802019868046,0.258918601225718,0.492905458363021,-0.948488912561771,0.0987056982014417,120,NA,0,1937.60875298309,0.0904834771177119,-0.0976632238330692
"19",1.17844176106155,1.60998093895614,0.623450368967554,0.478025052937396,-0.978233713514703,0.0949395950608726,124,NA,0,1890.02400594722,0.393046506271506,0.210522860102913
"20",-0.0798122277483344,1.67535445839167,-0.23966637221108,0.485625073807603,-1.00614464376187,0.100827201774668,112,NA,0,1924.42103683388,0.0454094619823499,-0.147197245483743
